Date,Open,High,Low,Close,Volume,Adj Close
2015-12-25,48.15,48.15,48.15,48.15,000,48.15
2015-12-24,48.45,48.45,47.75,48.15,1681100,48.15
2015-12-23,48.10,48.20,47.70,48.20,3005800,48.20
2015-12-22,47.95,48.30,47.15,48.20,1504500,48.20
2015-12-21,47.65,48.20,47.55,47.70,2205100,47.70
2015-12-18,47.15,48.20,47.00,47.75,2793800,47.75
2015-12-17,47.50,47.60,47.00,47.45,2239100,47.45
2015-12-16,47.00,47.30,46.65,47.20,1939600,47.20
2015-12-15,46.50,46.55,45.95,46.30,2340200,46.30
2015-12-14,46.20,46.70,45.90,46.60,1946000,46.60
2015-12-11,47.15,47.40,46.50,46.65,1603100,46.65
2015-12-10,46.75,47.15,46.75,46.90,1241200,46.90
2015-12-09,48.00,48.00,46.95,47.05,3063800,47.05
2015-12-08,48.30,48.30,47.30,47.85,2138100,47.85
2015-12-07,48.15,48.70,48.00,48.05,5827800,48.05
2015-12-04,48.10,48.50,47.50,48.05,7549800,48.05
2015-12-03,49.00,49.20,47.95,48.00,3552300,48.00
2015-12-02,48.80,49.60,48.65,49.00,3203800,49.00
2015-12-01,48.10,48.85,47.35,48.60,3732600,48.60
2015-11-30,48.40,48.40,47.50,47.75,2753000,47.75
2015-11-27,49.10,49.10,47.90,48.00,2671500,48.00
2015-11-26,50.55,50.90,48.80,48.80,2600200,48.80
2015-11-25,48.40,48.85,48.10,48.75,1936600,48.75
2015-11-24,48.95,48.95,48.10,48.55,2019800,48.55
2015-11-23,49.45,49.45,48.60,48.95,1748000,48.95
2015-11-20,48.35,49.45,47.90,49.35,3148800,49.35
2015-11-19,47.95,48.15,47.60,47.85,2088500,47.85
2015-11-18,48.20,48.20,47.25,47.30,1540000,47.30
2015-11-17,47.65,48.40,47.15,47.90,1979500,47.90
2015-11-16,46.95,47.50,46.60,47.15,1865900,47.15
2015-11-13,47.70,48.05,47.30,47.75,2012900,47.75
2015-11-12,47.80,48.90,47.45,48.80,2915700,48.80
2015-11-11,47.20,47.95,47.15,47.50,2321100,47.50
2015-11-10,47.60,47.85,47.05,47.10,4221300,47.10
2015-11-09,48.50,49.10,48.15,48.40,1961300,48.40
2015-11-06,50.05,50.05,48.85,49.05,2679300,49.05
2015-11-05,50.10,50.60,49.60,50.15,2818300,50.15
2015-11-04,49.10,50.90,49.10,50.15,4315300,50.15
2015-11-03,49.00,49.30,48.60,49.00,3624800,49.00
2015-11-02,48.50,48.80,48.10,48.45,4733700,48.45
2015-10-30,50.00,50.60,49.55,49.65,2617100,49.65
2015-10-29,51.05,51.40,50.05,50.45,2844600,50.45
2015-10-28,50.50,51.30,50.50,51.15,1305700,51.15
2015-10-27,50.75,51.20,49.55,50.85,1775200,50.85
2015-10-26,51.60,51.60,50.75,51.00,1982800,51.00
2015-10-23,50.90,51.30,50.85,51.20,4436300,51.20
2015-10-22,49.55,50.25,49.10,49.90,3115900,49.90
2015-10-21,49.60,49.60,49.60,49.60,000,49.60
2015-10-20,49.60,50.20,49.35,49.60,1681000,49.60
2015-10-19,50.05,50.40,49.55,50.05,1474500,50.05
2015-10-16,50.00,50.50,49.85,50.45,1953100,50.45
2015-10-15,49.05,49.85,48.30,49.75,2699500,49.75
2015-10-14,48.25,49.00,48.15,48.65,1776200,48.65
2015-10-13,48.25,48.80,47.90,48.40,2750500,48.40
2015-10-12,48.05,48.45,47.85,48.40,1796500,48.40
2015-10-09,48.45,48.80,47.90,48.05,2767600,48.05
2015-10-08,48.25,48.55,47.65,48.40,2760000,48.40
2015-10-07,47.70,48.70,47.50,48.65,4621800,48.65
2015-10-06,48.40,48.50,47.45,47.90,3179600,47.90
2015-10-05,47.50,48.10,47.50,48.00,2874400,48.00
2015-10-02,47.00,47.00,46.50,46.75,3335900,46.75
2015-10-01,46.10,46.10,46.10,46.10,000,46.10
2015-09-30,46.35,46.85,45.85,46.10,4088500,46.10
2015-09-29,46.30,46.40,45.15,45.85,4397200,45.85
2015-09-28,47.25,47.25,47.25,47.25,000,47.25
2015-09-25,46.85,47.60,46.55,47.25,3665200,47.25
2015-09-24,47.35,48.30,46.80,47.30,3279500,47.30
2015-09-23,47.85,47.90,46.85,47.50,3192500,47.50
2015-09-22,48.50,48.80,48.10,48.30,2680100,48.30
2015-09-21,48.70,48.75,48.25,48.50,3992500,48.50
2015-09-18,48.20,49.95,48.20,49.65,8805000,49.65
2015-09-17,49.45,49.50,47.90,48.00,5988200,48.00
2015-09-16,48.60,49.10,47.90,48.95,6071800,48.95
2015-09-15,49.40,49.40,48.10,48.15,3927200,48.15
2015-09-14,49.30,49.40,48.75,49.15,5621100,49.15
2015-09-11,50.75,50.75,48.90,49.10,10943300,49.10
2015-09-10,50.10,50.80,49.75,50.35,5836800,50.35
2015-09-09,48.95,51.50,48.45,51.30,8954200,51.30
2015-09-08,46.55,48.00,45.90,47.90,4327100,47.90
2015-09-07,46.50,47.15,45.80,46.20,2803100,46.20
2015-09-04,46.90,47.20,45.90,46.25,3666000,46.25
2015-09-03,46.25,46.25,46.25,46.25,000,46.25
2015-09-02,47.00,47.00,45.50,46.25,4158400,46.25
2015-09-01,48.35,48.35,46.05,46.35,4148900,45.97
2015-08-31,48.20,48.55,47.15,47.75,4154700,47.3585
2015-08-28,48.85,49.45,48.00,48.30,5347600,47.904
2015-08-27,47.00,48.95,46.90,48.80,5269000,48.3999
2015-08-26,47.45,47.45,46.10,46.15,5793900,45.7716
2015-08-25,46.00,47.75,45.70,46.85,9133600,46.4659
2015-08-24,46.40,47.75,45.95,46.10,9823700,45.722
2015-08-21,45.30,48.00,44.80,47.65,12705700,47.2593
2015-08-20,46.00,46.45,45.05,45.20,3675500,44.8294
2015-08-19,47.80,47.80,46.15,46.20,4253300,45.8212
2015-08-18,48.15,48.35,47.35,47.35,2592300,46.9618
2015-08-17,48.65,48.65,48.00,48.20,1667700,47.8048
2015-08-14,48.10,49.15,48.10,48.30,2470500,47.904
2015-08-13,48.25,48.65,48.00,48.40,3048900,48.0032
2015-08-12,49.25,49.50,48.00,48.40,4829300,48.0032
2015-08-11,50.50,50.65,49.70,49.90,2065700,49.4909
2015-08-10,50.50,50.50,49.50,50.10,1995100,49.6893
2015-08-07,49.60,50.95,49.60,50.60,1357500,50.1852
2015-08-06,50.90,50.90,50.20,50.25,1771900,49.838
2015-08-05,51.50,51.50,50.60,50.65,3083300,50.2347
2015-08-04,50.85,51.95,50.85,51.35,1945500,50.929
2015-08-03,51.40,51.60,50.55,51.30,3433300,50.8794
2015-07-31,51.55,51.55,50.85,51.20,3383300,50.7802
2015-07-30,51.80,52.30,51.10,51.25,2299700,50.8298
2015-07-29,51.00,51.85,51.00,51.30,1328700,50.8794
2015-07-28,51.30,52.60,50.40,51.30,2522600,50.8794
2015-07-27,52.65,52.65,50.95,51.55,2264500,51.1274
2015-07-24,53.15,53.45,52.65,53.05,1198000,52.6151
2015-07-23,52.65,53.80,52.60,53.15,1414100,52.7143
2015-07-22,53.00,53.40,52.40,52.40,1454900,51.9704
2015-07-21,52.85,53.45,52.75,52.85,1917600,52.4167
2015-07-20,53.25,53.30,52.50,53.15,3434000,52.7143
2015-07-17,52.85,53.80,52.80,53.65,2311000,53.2102
2015-07-16,52.55,53.65,52.30,53.40,2366400,52.9622
2015-07-15,52.20,53.20,52.00,53.10,5235900,52.6647
2015-07-14,51.95,52.75,51.35,52.45,3298200,52.02
2015-07-13,50.00,52.40,50.00,52.20,3969500,51.772
2015-07-10,49.40,51.40,49.40,51.30,5197400,50.8794
2015-07-09,47.00,51.05,47.00,50.70,3266600,50.2843
2015-07-08,50.10,50.45,47.70,49.00,6216700,48.5983
2015-07-07,51.60,52.30,50.70,51.25,2251900,50.8298
2015-07-06,53.35,53.35,50.30,51.60,4074100,51.177
2015-07-03,53.80,53.80,52.25,52.70,1556700,52.2679
2015-07-02,55.45,55.45,52.90,53.00,5716200,52.5655
2015-07-01,53.05,53.05,53.05,53.05,000,52.6151
2015-06-30,52.15,53.55,51.75,53.05,2221900,52.6151
2015-06-29,53.00,53.40,51.00,52.30,3190400,51.8712
2015-06-26,53.85,53.85,52.80,53.35,2301700,52.9126
2015-06-25,53.80,54.10,53.50,53.85,1330400,53.4085
2015-06-24,53.80,54.40,53.80,54.25,1300900,53.8052
2015-06-23,53.55,54.00,53.20,53.70,2419700,53.2597
2015-06-22,53.10,53.90,52.85,53.55,2408800,53.111
2015-06-19,53.60,53.85,52.90,53.10,3716100,52.6647
2015-06-18,54.50,54.50,52.85,53.35,2087500,52.9126
2015-06-17,52.60,54.00,52.55,53.75,3289100,53.3093
2015-06-16,53.00,53.35,52.60,52.75,2428900,52.3175
2015-06-15,53.00,53.75,52.80,53.00,1721700,52.5655
2015-06-12,53.80,53.80,53.00,53.55,6700100,53.111
2015-06-11,52.80,53.35,52.35,53.05,2916500,52.6151
2015-06-10,53.75,53.95,52.10,52.50,4347800,52.0696
2015-06-09,53.90,54.15,53.00,53.05,4789600,52.6151
2015-06-08,54.90,55.45,54.05,54.15,4780100,53.7061
2015-06-05,57.00,57.00,55.10,55.40,5513300,54.9458
2015-06-04,57.60,57.80,55.25,56.95,5219000,56.4831
2015-06-03,57.0909,57.6818,56.8182,57.5454,3603300,51.2622
2015-06-02,56.8182,57.7273,56.8182,57.1364,3381900,50.8978
2015-06-01,56.9091,57.8182,56.8182,57.1364,3192900,50.8978
2015-05-29,56.4546,57.3636,56.3636,56.8636,3800900,50.6548
2015-05-28,57.9546,58.1818,56.50,56.8182,3948000,50.6144
2015-05-27,58.6818,58.9091,57.6818,57.8182,3683300,51.5052
2015-05-26,58.6364,59.4546,58.50,59.3182,2944100,52.8414
2015-05-25,58.4091,58.4091,58.4091,58.4091,000,52.0315
2015-05-22,57.9546,58.6364,57.7273,58.4091,2388700,52.0315
2015-05-21,58.2727,58.2727,57.2727,57.5454,1572900,51.2622
2015-05-20,57.3636,57.7727,57.1364,57.2273,2610900,50.9788
2015-05-19,56.8182,57.50,56.7727,57.3182,2774700,51.0598
2015-05-18,56.9546,57.5909,56.5454,57.2273,2529200,50.9788
2015-05-15,55.9546,57.6364,55.9546,57.4546,4108500,51.1813
2015-05-14,55.8182,56.4546,55.5909,56.3182,3835100,50.1689
2015-05-13,55.9091,56.6364,55.8182,56.3182,3002500,50.1689
2015-05-12,56.3636,57.0909,56.2727,56.5454,3690600,50.3713
2015-05-11,57.4091,57.4091,56.2727,56.9091,3015300,50.6953
2015-05-08,57.0909,57.0909,55.7273,56.4546,2398500,50.2905
2015-05-07,56.8182,56.8182,55.7273,56.1364,4333400,50.007
2015-05-06,56.5909,57.3636,56.2727,56.3182,6281600,50.1689
2015-05-05,58.4091,58.50,55.3636,57.4091,12263100,51.1407
2015-05-04,56.8636,58.8182,56.8182,58.7273,4388600,52.315
2015-05-01,56.6364,56.6364,56.6364,56.6364,000,50.4524
2015-04-30,55.4546,56.8636,55.1364,56.6364,7365700,50.4524
2015-04-29,54.8182,56.1818,54.5909,55.6818,5049400,49.602
2015-04-28,54.5909,55.1364,54.2727,55.0909,3683900,49.0757
2015-04-27,53.8636,55.1364,53.8636,55.0909,4429000,49.0757
2015-04-24,53.6364,53.9091,52.9546,53.7273,1994400,47.8609
2015-04-23,54.00,54.2727,53.3636,53.6364,2719100,47.78
2015-04-22,53.7727,53.8636,53.2727,53.8636,2360400,47.9824
2015-04-21,53.8182,53.9546,53.0454,53.7727,3109400,47.9014
2015-04-20,53.0909,53.7273,52.7727,52.9546,2924700,47.1726
2015-04-17,53.7273,54.0454,53.2273,53.8182,1742700,47.9419
2015-04-16,53.7727,53.9091,53.00,53.6364,2365800,47.78
2015-04-15,54.5454,54.5454,53.1818,53.2273,3250300,47.4155
2015-04-14,54.00,54.2727,53.0909,53.8182,4379100,47.9419
2015-04-13,54.5454,55.00,53.3182,53.9091,4047200,48.0229
2015-04-10,52.7273,54.5454,52.7273,54.5454,7401200,48.5897
2015-04-09,51.50,53.6364,50.8182,53.0909,7783900,47.294
2015-04-08,51.0909,51.0909,50.50,50.9091,4434000,45.3505
2015-04-07,50.3636,50.3636,50.3636,50.3636,000,44.8645
2015-04-06,50.3636,50.3636,50.3636,50.3636,000,44.8645
2015-04-03,50.3636,50.3636,50.3636,50.3636,000,44.8645
2015-04-02,50.6364,50.8636,50.0909,50.3636,2891400,44.8645
2015-04-01,49.9546,50.9091,49.5909,50.7727,6141000,45.229
2015-03-31,49.3182,49.9546,49.3182,49.50,4684800,44.0952
2015-03-30,49.1818,49.7727,49.1818,49.6364,3234700,44.2167
2015-03-27,49.1818,49.2273,48.5454,49.00,4506000,43.6498
2015-03-26,49.2727,49.2727,48.5454,48.9091,4910600,43.5688
2015-03-25,53.00,54.20,53.00,54.10,6915500,48.1929
2015-03-24,51.95,53.50,51.6501,53.3999,11574500,47.5693
2015-03-23,51.50,51.85,50.6499,51.50,7079700,45.8769
2015-03-20,50.5501,51.40,50.30,50.80,8206400,45.2533
2015-03-19,50.80,51.15,50.50,50.80,4000700,45.2533
2015-03-18,50.30,50.90,50.0999,50.6499,3403000,45.1196
2015-03-17,52.00,52.00,50.0999,50.20,3925000,44.7188
2015-03-16,51.1001,51.55,51.05,51.1001,1734000,45.5206
2015-03-13,51.05,51.7499,51.05,51.40,2198500,45.7878
2015-03-12,51.80,51.80,50.90,51.35,3612100,45.7432
2015-03-11,51.00,51.70,51.00,51.60,2898800,45.9659
2015-03-10,51.70,52.05,51.05,51.05,2880800,45.476
2015-03-09,50.80,51.40,50.75,51.1001,3863600,45.5206
2015-03-06,52.45,52.45,51.25,51.30,3394700,45.6987
2015-03-05,52.7501,53.25,51.70,51.90,3149800,46.2331
2015-03-04,53.05,53.9499,52.60,52.70,2298200,46.9458
2015-03-03,53.05,54.15,52.90,53.20,2314500,47.3912
2015-03-02,53.00,53.35,52.10,53.05,3097500,47.2576
2015-02-27,53.90,54.80,52.8499,53.00,5572800,47.213
2015-02-26,54.35,54.60,53.80,53.8501,3157300,47.9703
2015-02-25,54.80,54.90,54.30,54.45,2074100,48.5047
2015-02-24,55.00,55.15,54.20,54.25,1485200,48.3266
2015-02-23,55.15,55.15,54.45,55.00,1750900,48.9947
2015-02-20,55.15,55.15,55.15,55.15,000,49.1283
2015-02-19,55.15,55.15,55.15,55.15,000,49.1283
2015-02-18,54.9501,55.5999,54.60,55.15,1764500,49.1283
2015-02-17,54.10,54.70,54.10,54.45,1604200,48.5047
